ZH487_brain_cancer_4731_5mC	ZH492_brain_cancer_3926_5mC	ZH544_brain_cancer_5255_5mC	ZH478_brain_cancer_4896_5mC	Merge087_6555_plasma	ZH543_brain_cancer_5220_5mC	ZH523_brain_cancer_3661_5mC	ZH314_brain_cancer_plasma_5mC	ZH479_brain_cancer_6421_5mC	ZH480_brain_cancer_6440_5mC	ZH481_brain_cancer_6859_5mC	ZH317_brain_cancer_plasma_5mC	ZH501_brain_cancer_5182_5mC	ZH490_brain_cancer_5065_5mC	ZH315_brain_cancer_plasma_5mC	ZH500_brain_cancer_5148_5mC	ZH484_brain_cancer_4457_5mC	ZH474_brain_cancer_3880_5mC	ZH499_brain_cancer_5101_5mC	ZH452_brain_cancer_6592	ZH486_brain_cancer_4730_5mC	ZH513_brain_cancer_4337_5mC	ZH511_brain_cancer_4633_5mC	ZH453_brain_cancer_6860	ZH313_brain_cancer_plasma_5mC	ZH271_brain_cancer_plasma_5mC	ZH494_brain_cancer_4142_5mC	ZH318_brain_cancer_plasma_5mC	ZH450_brain_cancer_6539	ZH497_brain_cancer_5131_5mC	Merge046_3542_plasma_5mC	ZH154_brain_cancer_plasma_5mC	ZH498_brain_cancer_5100_5mC	ZH496_brain_cancer_4181_5mC	Merge086_6870_plasma	Merge043_5709_plasma_5mC	ZH312_brain_cancer_plasma_5mC	ZH454_brain_cancer_3380	Merge091_3543_plasma	ZH006_Plasma_5mC	ZH471_brain_cancer_3584	ZH540_brain_cancer_3563_5mC	Merge089_3446_plasma	ZH458_brain_cancer_3465	ZH459_brain_cancer_3466	ZH515_brain_cancer_3621_5mC	ZH276_brain_cancer_plasma_5mC	ZH455_brain_cancer_3389	Merge095_3560_plasma	Merge088_3431_plasma	ZH288_brain_cancer_plasma_5mC	ZH470_brain_cancer_3572	ZH303_brain_cancer_plasma_5mC	Merge092_3568_plasma	ZH517_brain_cancer_3630_5mC	ZH518_brain_cancer_3654_5mC	ZH465_brain_cancer_3562	ZH461_brain_cancer_3507	Merge045_6528_plasma_5mC	ZH277_brain_cancer_plasma_5mC	ZH521_brain_cancer_3575_5mC	ZH157_brain_cancer_plasma_5mC	ZH162_brain_cancer_plasma_5mC	ZH469_brain_cancer_3569	ZH516_brain_cancer_3622_5mC	ZH010_Plasma_5mC	ZH270_brain_cancer_plasma_5mC	Merge031_3454_plasma_5mC	Merge047_6458_plasma_5mC	Merge042_6413_plasma_5mC	ZH404_liver_cancer_AS1110	ZH418_liver_cancer_AS1129	ZH415_liver_cancer_AS1124	ZH413_liver_cancer_AS1120	ZH416_liver_cancer_AS1125	ZH403_liver_cancer_AS1109	ZH411_liver_cancer_AS1117	ZH401_liver_cancer_AS1106	ZH398_liver_cancer_AS1097	ZH390_liver_cancer_plasma	ZH402_liver_cancer_AS1107	ZH412_liver_cancer_AS1118	ZH405_liver_cancer_AS1112	ZH280_liver_cancer_plasma_5mC	ZH176_liver_cancer_plasma_5mC	ZH171_liver_cancer_plasma_5mC	ZH388_liver_cancer_plasma	ZH392_liver_cancer_plasma	ZH387_liver_cancer_plasma	ZH175_liver_cancer_plasma_5mC	ZH378_liver_cancer_plasma_5mC	ZH281_liver_cancer_plasma_5mC	ZH409_liver_cancer_AS1115	Merge063_AS1047_plasma_5mC	ZH186_liver_cancer_plasma_5mC	Merge032_AS1024_plasma_5mC	Merge067_AS1021_plasma_5mC	ZH389_liver_cancer_plasma	ZH267_liver_cancer_plasma_5mC	ZH410_liver_cancer_AS1116	ZH279_liver_cancer_plasma_5mC	ZH396_liver_cancer_AS1090	Merge034_AS1030_plasma_5mC	ZH397_liver_cancer_AS1091	Merge065_AS1045_plasma_5mC	Merge033_AS1028_plasma_5mC	ZH326_liver_cancer_plasma_5mC	ZH180_liver_cancer_plasma_5mC	ZH269_liver_cancer_plasma_5mC	Merge066_AS1054_plasma_5mC	ZH283_liver_cancer_plasma_5mC	ZH391_liver_cancer_plasma	ZH408_liver_cancer_AS1123	ZH377_liver_cancer_plasma_5mC	Merge068_AS1067_plasma	ZH174_liver_cancer_plasma_5mC	Merge064_AS1055_plasma_5mC	Merge067_AS1068_plasma	Merge035_AS1041_plasma_5mC	Merge066_AS1069_plasma	ZH266_liver_cancer_plasma_5mC	ZH319_liver_cancer_plasma_5mC	Merge064_AS1072_plasma	Merge078_L0253_plasma	ZH420_normal_L0180	Merge079_L0262_plasma	ZH372_normal_plasma_5mC	Merge076_L0107_plasma	Merge077_L0251_plasma	ZH427_normal_L0286	ZH374_normal_plasma_5mC	ZH375_normal_plasma_5mC	ZH428_normal_L0301	ZH419_normal_L0176	ZH424_normal_L0276	ZH371_normal_plasma_5mC	ZH421_normal_L0198	Merge082_L0304_plasma	ZH272_normal_plasma_5mC	Merge085_L0287_plasma	ZH324_normal_plasma_5mC	ZH273_normal_plasma_5mC	ZH373_normal_plasma_5mC	ZH446_normal_L0305	ZH332_normal_plasma_5mC	ZH435_normal_L0257	ZH275_normal_plasma_5mC	ZH274_normal_plasma_5mC	ZH429_normal_L0105	ZH441_normal_L0271	ZH295_normal_plasma_5mC	ZH294_normal_plasma_5mC	ZH442_normal_L0275	ZH333_normal_plasma_5mC	ZH299_normal_plasma_5mC	ZH293_normal_plasma_5mC	Merge093_L0223_plasma	Merge094_L0230_plasma	ZH300_normal_plasma_5mC	ZH296_normal_plasma_5mC	ZH570_5mC	ZH577_5mC	ZH583_5mC	ZH575_5mC	ZH574_5mC	ZH568_5mC	ZH573_5mC	ZH587_5mC	ZH579_5mC	ZH581_5mC	ZH580_5mC	ZH567_5mC	ZH585_5mC	ZH582_5mC	ZH601_normal_L587100258_5mC	ZH602_normal_L587101460_5mC	ZH603_normal_L587101751_5mC	ZH604_normal_L587101758_5mC	ZH605_normal_L587101955_5mC	ZH606_normal_L587102427_5mC	ZH607_normal_L587102444_5mC	ZH608_normal_L587102503_5mC	ZH609_normal_L587102534_5mC	ZH610_normal_L587102548_5mC	ZH611_normal_L587102705_5mC	ZH612_normal_L587102708_5mC	ZH619_normal_L587101229_5mC	ZH622_normal_L587103340_5mC	ZH623_normal_L587102183_5mC	ZH624_normal_L587103979_5mC	ZH625_normal_L587100742_5mC	ZH626_normal_L587103588_5mC	ZH627_normal_L587102447_5mC	ZH628_normal_L587101236_5mC	ZH629_normal_L587100058_5mC
normal_down_70	0.8108820689447	0.935282998456213	0.981823290593525	1	0.923627587561869	1	0.692481055259705	0.784980043216988	0.835914086128019	1	1	0.758706747595944	0.771822019740268	0.773371685216355	0.565744538048301	0.800537301133377	1	0.792246276196444	0.592356590227892	NA	0.789316803675431	1	1	1	0.787545800209045	NA	0.831165490499357	0.814814660284254	0.918730818963313	1	1	1	0.887014877657558	1	1	1	NA	0.721260280863753	0.876823829349719	1	0.892473767473273	1	1	1	0.817581667085734	0.795685907113387	1	1	0.863112758100033	0.938403990425047	0.95108987669055	1	0.41624803912072	1	NA	0.91076360704485	0.571688007401383	0.916536325588822	1	0.644794421871816	0.64606233586602	0.599999368190765	1	0.734499065831022	1	1	1	1	1	1	0.962086084468589	0.95354973344329	0.702313187787699	0.686025732461317	0.567936212634263	0.514966667268835	0.811774438619614	0.509336961659393	0.913221181014886	NA	0.925750349401893	0.704533560522671	0.8428177742731	1	1	0.910798469808564	NA	0.797839541520391	NA	1	NA	NA	0.653785682323447	0.846066193961202	0.9699698831584	NA	1	0.714285671710968	1	0.683568110455682	1	1	NA	0.859233482067402	0.930097987651825	1	NA	0.845654158031239	NA	1	1	0.333333345559927	1	1	NA	1	0.800373943205233	0.629824582683413	1	1	NA	1	NA	0.527037598756181	1	0.749002127237217	0.88267417014509	1	1	0.561502316418816	NA	NA	1	1	0.675133663464368	1	0.863900173644316	0.899180798778706	1	0.812677782122828	1	0.523871077810015	0.775291168189549	0.736785246099499	NA	0.734345979563637	0.499999552965164	0.541304357673811	0.620191895904449	1	NA	NA	-0.0347918727851002	1	1	0.821428574089493	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	0.268943387083709	0.734218794734854	0.662622163295746	1	NA	NA	NA	0.868462750786229	0.63800879042278	0.740603830430891	0.702414023121018	0.793953025869548	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
normal_down_41	-1	-1	-1	-1	-1	NA	NA	NA	-1	-1	-1	NA	-1	NA	NA	NA	-1	NA	-1	NA	-1	-1	NA	-1	NA	-1	NA	NA	-1	NA	-1	NA	-1	-1	-1	-1	-1	NA	-1	NA	NA	-1	-1	-1	-1	-1	NA	-1	-1	-1	NA	NA	NA	-1	-1	-1	-1	-1	-1	NA	NA	-1	NA	-1	-1	-1	-1	-1	NA	-1	NA	-1	-0.882518106036716	NA	-1	-1	-0.891692058929544	NA	NA	NA	-0.827269396650682	-1	-1	NA	-1	-1	NA	NA	NA	-1	NA	NA	-1	-1	NA	NA	NA	NA	NA	-0.869848113230732	NA	-1	-1	-1	-1	NA	NA	-1	NA	-1	NA	NA	-1	NA	-0.606344352476299	-1	-1	NA	-1	NA	-1	-1	NA	-1	-1	NA	NA	-0.936935571760967	NA	-1	NA	NA	-1	NA	NA	NA	-1	-0.792167564233144	NA	-1	NA	NA	NA	-1	NA	-1	NA	NA	-1	-1	NA	NA	NA	NA	NA	NA	NA	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	-1	NA	NA	-1	NA	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA
normal_down_56	NA	-0.618181049823761	-0.815807396950929	NA	NA	NA	NA	-0.560953447451958	NA	-1	NA	NA	NA	NA	-0.714285135269165	NA	NA	NA	NA	NA	NA	-1	-1	NA	NA	-0.891891896724701	NA	-1	NA	NA	-1	-1	NA	-1	-1	-1	-1	NA	NA	-0.933333098888397	-1	NA	-1	NA	-0.762883803019157	NA	-0.688183986223661	NA	-0.796581703882951	-1	-1	NA	-0.657342488949116	-1	-1	NA	NA	NA	-0.764705955982208	-1	-0.698788376954886	-1	-1	NA	NA	-1	-1	-1	-1	-1	-0.910903389255206	NA	-1	NA	NA	-0.601684565727527	NA	NA	-0.848705312380424	NA	NA	NA	NA	-1	-1	-0.876962441664476	NA	-1	NA	-1	-0.77430572360754	-1	-1	-1	-1	-1	-0.714285969734192	NA	NA	-0.744871799762432	-0.714285254478455	NA	-0.852369938905422	-0.157508992231809	-1	-1	-1	-1	NA	-0.917307592355288	NA	-1	NA	-1	-0.850425298397358	-1	-1	-0.667692207373106	-1	-1	-1	-1	NA	NA	-1	NA	-1	-1	NA	NA	NA	NA	NA	-1	NA	-1	NA	-1	-1	-1	-0.733333885669708	-1	-1	NA	-0.580420136451721	NA	NA	NA	NA	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.579486585580386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
brain_cancer_up_19	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	-0.79141672632911	NA	-0.9501486384725	NA	NA	-0.71825369199117	NA	-1	-1	-1	-1	-1	NA	-1	-1	-1	-1	-0.840115045959299	NA	-1	-1	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	NA	-1	NA	-0.878974446518855	-1	-1	-1	-1	-0.8333340883255	-1	-1	-1	-1	-1	-0.499975369408213	-0.711961745538495	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	-1	-0.918406729040475	NA	-1	-0.749549515736409	NA	-1	-0.829109425571832	NA	-1	-0.938050820746205	-1	NA	-1	-1	NA	-1	-1	-1	NA	NA	-1	-1	-1	NA	NA	NA	NA	-0.917127042331479	-1	-1	NA	-0.836933104829355	-1	-1	-1	-1	-1	-1	NA	NA	-1	NA	-1	-1	-1	NA	-1	NA	-0.46031765639782	-0.881818065589124	NA	-1	-0.916598306596279	-1	-0.808117754843043	-1	-1	-1	NA	NA	-1	NA	-1	NA	-1	-0.892053811387582	-1	-1	-1	NA	-1	-1	NA	-1	NA	NA	-1	-1	NA	NA	-1	NA	NA	-1	-1	-1	NA	NA	NA	NA	NA	NA	-1	NA	-0.791177269071341	NA	NA	NA	NA	NA	-0.800000369548798	-1	NA	NA	NA	NA	NA	-1	-0.836320978674022	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	-1	NA	NA	NA
normal_down_32	0.444628170945428	-1	-0.291670964716317	0.056790768853889	-0.863799228646239	-0.995079941855146	-0.777777194976807	-0.910090880034721	-0.969223020469009	-0.447459676008685	0.208320650660386	-0.284635321935639	-0.643605875519087	-0.393270885440949	-0.42017857669151	-1	0.16951326722473	-1	-0.908940142209309	-1	-0.667577596844696	0.00333900721027301	-0.803136073961491	0.447994776462254	-1	-1	NA	-1	-0.480332249814334	0.967073115633755	NA	-1	-1	0.955974884752957	-0.157289893284546	-1	-1	-0.378519844292229	-0.34648048210144	-0.990366793933668	-0.801418442041316	-0.927753934532788	-0.230769372903384	-0.592709356328336	-1	-0.71428519487381	-0.96032837600444	NA	0.286273540666439	-0.930075091761717	-0.866666665673256	-1	-1	-0.255952380952381	-0.793203312665858	-0.821655958606179	-0.629906306756991	-0.215576929561162	-1	-0.72888890504837	-1	0.285124954046723	-1	NA	0	-1	-0.697836540173739	-1	NA	NA	-0.759633791233812	-0.758675285228869	-0.250113866711195	-1	-0.608227786501782	-1	-0.366636519506574	0.189062046944796	-1	0.818181812763214	0.148682511113968	-0.159596309454545	-1	-0.975714338166373	-0.991203623954381	-0.988105849357648	-0.750000238418579	NA	-1	-0.991622923405517	NA	-0.913705583756345	-0.919301323592663	-0.97063489134113	-0.947089972319426	NA	NA	-0.30388276332464	-0.428571403026581	-0.254135339720207	-1	-1	-0.333333343267441	NA	-0.819239387795386	-1	NA	-1	0.384890781197333	-0.295326189537133	-1	-1	-1	-0.725373192509609	-1	-1	-0.142172522781309	-0.79053153236245	-1	-1	NA	-0.86720872749158	NA	-0.99686029455164	-0.759709949448982	-0.651145443683717	-0.625924831685208	-0.61973991223744	-0.251768287708019	-0.731105616119598	0.153182444343371	-0.971326058910739	-0.521644511593193	-0.594272308277361	NA	-0.262765818031122	-1	-0.111969442786397	-0.549603186871695	-0.906966427630848	-0.920306386183137	-0.226454951034652	-1	-0.214596502686802	0.887323943661972	-1	-1	0.0517006784069295	-0.715851079927732	-0.351235574384681	NA	-0.0765027322404372	-0.645090339964834	-0.921428571428571	0.10382514483616	-1	-0.917675546020919	-0.665846731642857	0.348989726467566	-1	-0.109558325530826	0.55753983770098	-0.0285891519770736	NA	NA	NA	NA	0.500000476837158	-0.333333343267441	NA	0.419354899275687	NA	NA	NA	NA	NA	NA	NA	0.144139946577792	0.828703540342825	-0.0135652062793573	0.41417916052377	0.107444020640498	NA	NA	0	0.599999248981476	0.476887178027405	0	1	0	NA	NA	NA	0.135416307486594
liver_cancer_down_9	NA	-1	-1	NA	-0.971575264806871	-1	-1	-0.945402303646351	-0.98267348381606	-0.822969801949732	NA	NA	-1	-0.882251092520627	NA	-1	-1	-0.922831022009558	-0.987205418673429	NA	NA	-1	NA	-0.69052413733382	NA	NA	-0.798108514149984	NA	-1	NA	-0.20000034570694	NA	-1	-1	NA	NA	NA	-0.952197934641983	NA	-0.847718814144964	NA	-1	NA	NA	-0.594585115871122	-1	NA	NA	-0.585737209879991	-1	NA	-1	NA	-1	NA	NA	-1	-1	NA	NA	NA	NA	NA	-0.527381408782232	NA	NA	NA	NA	NA	-0.763157794350072	-0.919764470309019	NA	-0.56366479261355	NA	NA	NA	NA	NA	NA	NA	-0.886343410069292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.935960594950051	NA	NA	NA	NA	NA	NA	-0.985097212773381	NA	-1	NA	-0.838829867316015	NA	NA	NA	NA	NA	NA	NA	NA	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	NA	NA	-0.901868727523834	-1	-0.990080558892452	NA	NA	-0.754451063094717	-0.7718479043982	NA	NA	-0.764645314493845	NA	NA	-1	-0.422799195404406	NA	NA	NA	NA	-1	NA	NA	-1	-1	NA	NA	NA	NA	NA	NA	-1	-0.977961413131272	NA	NA	-1	-0.970430051126788	-1	-1	-0.925663577244345	NA	-1	-1	-1	-1	NA	NA	NA	-1	-0.750738592223918	-0.83869730681181	-1	-0.98893329993035	NA	-1	-0.923990994691849	-1	-0.993445163756086	-1	-0.885727229895014	-1	-1	-1	-0.955686713709976	-0.897987776181915	-0.949494889288238	-0.862886437710295	-1	-0.792466101321307	-0.977591017715069
brain_cancer_up_15	NA	-1	-0.89292774617672	-0.764733794530233	NA	-0.216029396252846	-0.798752947056547	0.553980588912964	0.120421140623174	0.068917376732125	-0.210656611445807	0.841790847886692	-0.861328672993091	-0.741666197776794	-0.512986947189678	0.912965785712004	-0.838765229480188	-0.714285135269165	-0.343280122814507	-0.731006618808298	-1	-1	-1	NA	-1	-1	NA	-1	-0.600000381469727	NA	-1	NA	-0.898201883395678	-1	-0.272093021592429	NA	-0.104273502261211	-0.345790308217208	-0.293625960576123	-1	1	NA	NA	1	-0.986139147196497	-0.0591716708163538	-0.778703324851536	-0.698088520172379	-1	-0.327746835001354	-1	-0.705904778242111	NA	-0.726895562240056	NA	-0.945365905761719	NA	NA	NA	NA	-1	0.0381364129624277	-0.884892086330935	-0.150276032600614	-1	-0.710046876088167	-0.333333343267441	-1	NA	NA	-0.523049892991353	0.744669491456727	0.0149153683048028	-0.447280324901996	-1	-0.290360849804127	NA	-1	-0.847508088378019	NA	-0.0355870098523472	-0.88752357835571	0.663011430329039	NA	-0.144959387247244	-0.24777478379155	-1	-0.752032287237121	NA	-0.818267745897174	NA	1	-0.131485798745416	-0.431205536565691	0.349903139713648	-0.71679223002049	NA	0.714285671710968	1	-0.954646839627198	-1	-0.888579684659975	NA	1	-1	-1	NA	-1	-1	-0.313650410374006	1	NA	-0.452054794520548	0.0696044938296688	-1	-0.509489043785708	-1	0.940123459439219	-1	0.150089995261047	NA	1	NA	0.0738515667102304	NA	-1	NA	-0.818150007123247	NA	-0.759702897988833	-0.70175451785326	NA	0.144092004880041	-0.938305762591283	-0.305963988472794	NA	-1	0.259409650232329	-0.854687531681164	-0.749072730898143	-1	-1	0.402265308479082	1	NA	-0.578055411718468	0.752380952380952	-0.613645675682252	0.499999552965164	-0.334590026164708	1	1	-0.343297823410202	0.140096618357488	NA	-1	-0.451480231451434	-0.393687288329451	-1	0.378787878787879	0.613134125089334	-0.547892720306513	0.198475614791494	NA	0.936566616282051	NA	NA	0.743859883986021	-0.286792269609056	-0.592156578011873	0.751896134706644	NA	0.646328080764839	0.0369201618488188	0.848920725131857	-0.900198522909188	0.146670160438284	NA	NA	-0.676470691082524	-0.241010766476393	-0.75653219659154	0.913114276386443	-0.588235958534129	1	NA	0.569072710867557	0.500000476837158	1	0.65019796462454	1	NA	1	NA	NA
normal_down_17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	0.924624428555772	1	0.894178846878792	NA	NA	0.868788899602117	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	0.846253889638024	1	1	1	1	NA	1	1	1	1	1	1	1	1	0.490841082624487	1	1	1	1	1	1	1	NA	1	NA	NA	1	1	NA	1	1	1	1	1	0.88623406113805	1	0.792792526451317	1	1	1	1	1	1	1	NA	1	NA	1	1	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	1	1	NA	1	1	NA	1	1	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA
liver_cancer_down_103	-1	-1	-1	-0.960751029218381	-0.941115180944605	-0.57836316657417	-1	NA	-1	-0.938561242818832	-0.887743151677189	NA	-0.869761870745336	-0.864708334836276	NA	-1	-1	-1	-0.855706600300279	-1	-0.876927231499587	-0.915319575401063	-0.686665718492709	-1	NA	NA	-0.858630737559549	NA	-1	-1	NA	NA	-1	-0.894282798757666	-0.948296586519042	NA	NA	-0.95352590333294	-1	NA	-0.892112137061622	-1	-0.922206059556741	-1	-0.946967364200012	-1	NA	-0.886440808822711	-1	-1	NA	-1	NA	-0.939743331819773	-1	-1	-1	-1	NA	NA	-0.555556178092957	NA	NA	-1	-1	NA	NA	NA	NA	NA	-0.958120370115845	-0.907618008920404	-0.978275936421517	-0.976275311624872	-0.951503109492239	-1	-0.889999845292833	-0.85504937171936	-1	NA	-0.916689588633957	-1	-0.853965279997372	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	NA	NA	NA	NA	NA	NA	-1	NA	-0.84540087591927	NA	-1	NA	NA	NA	NA	NA	NA	NA	-1	-1	NA	NA	NA	NA	-1	NA	NA	-1	NA	NA	-1	-0.904650767644246	-0.793969835589329	-1	-1	-0.918968817241761	-0.938399988986458	NA	NA	-1	-0.86150467053227	-0.859729444539105	NA	-1	-1	NA	-1	NA	NA	NA	-1	-1	-1	NA	NA	-1	-1	NA	NA	-1	NA	NA	NA	-1	-1	NA	-1	-0.933142398468784	-1	-0.854239544509786	-1	-1	-0.793081443368292	-0.844514402314129	-1	-1	-1	-1	-0.785271158116929	-1	-1	-0.922966190711225	-0.867704684235329	-1	-0.671609274301484	-0.784515481983495	-1	-0.955162602369903	-0.899051222109026	-1	-1	-0.883083637359211	-1	-0.296749292321466	-0.796499552577734	-1	-0.917443195633266	NA	-0.726669644090262	-0.898884462404855	-1	-1
liver_cancer_down_53	-0.431676369266851	-0.714840651409967	-0.571906436766897	-0.475595215814454	-0.699948474994073	-0.663445043138095	-0.555633173457214	-0.0123666373617721	-0.597297321472849	-0.71053312761443	-0.419721380195447	-0.550459819606372	-0.781414533512933	-0.294704403728247	-0.657862161767894	-1	-0.719401162011283	-0.36773612669536	-0.444029504486493	-0.37156283216817	-0.762609125886645	-0.634552104984011	-0.481375685972827	-0.182688713605915	NA	-0.515197257526585	-0.724998213563647	NA	-0.151582591368684	-0.284311191861828	-0.350741659104824	-0.321937263011932	-0.627880011286054	-0.39059282711574	-0.513855151299919	NA	-0.333333343267441	-0.428743881838662	-0.561141827702522	-0.746973742829992	-0.827488800457546	-0.781524492161615	-0.80086355975696	-0.344022408553532	-0.487187187799386	-0.690306674582618	-0.679781382992154	-0.0390973629696029	-0.538183282315731	-0.704535418323108	-0.397992468305996	-0.480705975421837	NA	-0.547158259791987	-0.893194961547852	-0.571691866431917	-0.688824280670711	-0.689862572295325	-0.639294124566592	-0.873768477604307	-0.695301711559296	NA	NA	-0.584515038984162	-0.664781362244061	NA	-1	-1	NA	-0.0136449618036287	-0.604128346272877	-0.320066949725151	-0.478114444868905	-0.349528850827898	-0.35928234990154	-0.515015521645546	-0.300882159732282	-0.398617623746395	-0.303223157514419	-0.0493348697200418	-0.483832542811121	-0.619600950725495	-0.347189157030412	0.180802417152068	NA	NA	NA	0.334641058530126	NA	NA	0.331079110503197	0.214230705052614	-0.705587205716542	0.275837949166695	-0.147744269669056	-0.111993022582361	-0.34190434047154	-0.0733827061418976	-0.384615361690521	-0.650457152298519	-0.393047399606024	-0.253287190305335	-0.178394588828087	-0.765086075237819	0.139396176487207	-0.105302825037922	-0.497962989643508	NA	-0.259416135932718	NA	0.435168657451868	-0.200000017881393	-0.838227421045303	-0.536488556303084	0.177640064722962	NA	0	-0.37346939103944	0.399811124990857	0.382120715720313	1	NA	0.411074945184051	-0.34506073163024	-0.444662034085819	-0.945758091551917	-0.569086842026029	-0.467958240344056	-0.436544249951839	-0.560084859813963	-0.0298065419707979	NA	-0.6032239147595	-0.841090356452124	-0.15890978399132	-0.210470826923847	-0.668574463469642	-0.669760920745986	-0.341932181375367	-0.678060265949794	-0.173611848907811	-0.360714417695999	-0.416333532971995	-0.849333497456142	NA	-0.759396611366953	0	1	-0.792368614673615	-0.56256055193288	-0.552160973920197	0.01578217957701	-0.580952569842339	0.333332687616348	NA	-0.333333343267441	-0.566666480153799	-0.273832358632769	0.389539002395067	NA	-0.403596802694457	-0.709485407386507	-0.135351688468031	-0.74436371581895	-0.723473020110811	-0.713064926862717	-0.871230887515204	-0.710350344436509	-0.490707663978849	-0.868769153526851	-0.574497831293515	-0.39855839636709	-0.408676849212497	-0.447679685107593	-0.637508715902056	-0.700909073012216	-0.656738021969795	-0.723664209246635	-0.764523100852966	-0.649919012188911	-0.588406698192869	-0.698820609705789	-0.744508241755622	-0.568788998893329	-0.588132327795029	-0.511436092542179	-0.535768364156995	-0.721366129602705	-0.618869530728885	-0.736492096526282	-0.658930961574827	-0.545112401459898	-0.664161052448409	-0.524606565386057	-0.598594689582075
normal_down_35	NA	NA	NA	1	1	1	NA	NA	1	1	1	NA	1	1	1	1	1	1	1	0.99151345172731	1	NA	1	NA	NA	1	1	NA	NA	0.989142217931219	1	NA	1	1	1	1	1	1	1	0.817720482526002	NA	NA	1	NA	1	NA	1	1	1	1	1	1	1	1	NA	NA	1	1	1	NA	NA	1	1	NA	1	1	1	1	1	1	NA	1	NA	1	1	NA	NA	1	0.919277800562603	NA	1	1	1	0.917073323959258	0.966655066789743	1	NA	1	NA	1	0.837415943317341	0.963052425830642	1	1	1	1	NA	NA	1	1	NA	1	1	1	1	1	0.987475927165478	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	NA	1	NA	1	0.982832601142032	1	1	NA	NA	1	1	NA	1	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA
liver_cancer_down_37	1	1	1	NA	1	1	1	NA	1	1	1	NA	1	0.865785352885723	NA	1	1	1	1	NA	NA	1	1	1	NA	NA	1	NA	1	NA	NA	NA	1	1	1	1	NA	0.819222901996813	1	NA	0.895310782469236	1	0.896500207483768	0.803471980271516	NA	0.839294154729162	NA	1	1	1	NA	1	NA	1	1	1	1	NA	NA	NA	1	NA	NA	0.66666704416275	1	NA	NA	NA	NA	1	0.894657678074307	0.912151572108269	1	1	1	0.745422905997226	0.878159488502302	0.941766867414117	1	NA	0.922592494222853	0.84577544296489	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.777225825293311	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.897399972986292	1	1	NA	1	1	0.903931310400367	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	NA	1	NA	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	0.88972795009613	1	0.863946430385113	0.808494908735156	1	1	1	1	1	1	1	0.772891873405093	1	NA	0.932584215487753	1	1	1	1	1	1	1	0.88418597728014	1	0.918415817192623	0.916533166542649	0.853311161841116	1	0.700499268869559	1	0.944304899922733	1	0.886688860979947	0.797102722628363	1
